legalcare.medilawyer.db.dto.ml.MlAiRecommendRes	status	MlResponseStatus	db/dto/ml/MlAiRecommendRes.java	36
legalcare.medilawyer.db.dto.ml.MlAiRecommendRes	replyAi	String	db/dto/ml/MlAiRecommendRes.java	38
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginRes	result	MlResponseResult	db/dto/ml/MlKakaoSmsLoginRes.java	22
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginRes	status	ChannelAccountLoginDescription	db/dto/ml/MlKakaoSmsLoginRes.java	24
legalcare.medilawyer.db.dto.ml.MlScreenshotRes	result	MlResponseResult	db/dto/ml/MlScreenshotRes.java	36
legalcare.medilawyer.db.dto.ml.MlScreenshotRes	status	MlResponseStatus	db/dto/ml/MlScreenshotRes.java	38
legalcare.medilawyer.db.dto.ml.MlScreenshotRes	s3_url	String	db/dto/ml/MlScreenshotRes.java	41
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	passcode	String	db/dto/ml/MlKakaoSmsLoginReq.java	22
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	postId	String	db/dto/ml/MlKakaoSmsLoginReq.java	24
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	channelId	ChannelId	db/dto/ml/MlKakaoSmsLoginReq.java	26
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	storeName	String	db/dto/ml/MlKakaoSmsLoginReq.java	28
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	userId	String	db/dto/ml/MlKakaoSmsLoginReq.java	32
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	userPassword	String	db/dto/ml/MlKakaoSmsLoginReq.java	34
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	csrf	String	db/dto/ml/MlKakaoSmsLoginReq.java	36
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	token	String	db/dto/ml/MlKakaoSmsLoginReq.java	40
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	userAgent	String	db/dto/ml/MlKakaoSmsLoginReq.java	42
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq	cookieDict	CookieDict	db/dto/ml/MlKakaoSmsLoginReq.java	44
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq.CookieDict	_maldive_oauth_webapp_session_key	String	db/dto/ml/MlKakaoSmsLoginReq.java	63
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq.CookieDict	_T_ANO	String	db/dto/ml/MlKakaoSmsLoginReq.java	66
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq.CookieDict	_kau	String	db/dto/ml/MlKakaoSmsLoginReq.java	69
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq.CookieDict	__T_SECURE	String	db/dto/ml/MlKakaoSmsLoginReq.java	72
legalcare.medilawyer.db.dto.ml.MlKakaoSmsLoginReq.CookieDict	__T_	String	db/dto/ml/MlKakaoSmsLoginReq.java	75
legalcare.medilawyer.db.dto.kafka.ConsumerScheduleCrawlingTaskWithTargets	taskId	String	db/dto/kafka/ConsumerScheduleCrawlingTaskWithTargets.java	35
legalcare.medilawyer.db.dto.kafka.ConsumerScheduleCrawlingTaskWithTargets	serviceId	SchedulerServiceId	db/dto/kafka/ConsumerScheduleCrawlingTaskWithTargets.java	37
legalcare.medilawyer.db.dto.kafka.ConsumerScheduleCrawlingTaskWithTargets	targetType	TargetType	db/dto/kafka/ConsumerScheduleCrawlingTaskWithTargets.java	40
legalcare.medilawyer.db.dto.kafka.ConsumerScheduleCrawlingTaskWithTargets	type	TargetEvnetType	db/dto/kafka/ConsumerScheduleCrawlingTaskWithTargets.java	42
legalcare.medilawyer.db.dto.kafka.ConsumerScheduleCrawlingTaskWithTargets	metadata	Metadata	db/dto/kafka/ConsumerScheduleCrawlingTaskWithTargets.java	46
legalcare.medilawyer.db.dto.kafka.PostAddReq	requestType	MlReviewRequestType	db/dto/kafka/PostAddReq.java	41
legalcare.medilawyer.db.dto.kafka.PostAddReq	result	MlResponseResult	db/dto/kafka/PostAddReq.java	43
legalcare.medilawyer.db.dto.kafka.ProducerTaskDelete	id	String	db/dto/kafka/ProducerTaskDelete.java	23
legalcare.medilawyer.db.dto.kafka.ConsumerThreadDisplayStatusModified	channelId	ChannelId	db/dto/kafka/ConsumerThreadDisplayStatusModified.java	27
legalcare.medilawyer.db.dto.kafka.ConsumerThreadDisplayStatusModified	threadId	String	db/dto/kafka/ConsumerThreadDisplayStatusModified.java	31
legalcare.medilawyer.db.dto.kafka.ConsumerThreadDisplayStatusModified	threadDisplayStatus	ThreadDisplayStatus	db/dto/kafka/ConsumerThreadDisplayStatusModified.java	33
